movie_id,title,release_year,imdb_rating,languages,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
tt39195804,Vishnu Vinyasam,2026.0,,Telugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt33083471,Funky,2026.0,,Telugu,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1579544,Ganesh,2009.0,,Telugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt5684466,A Aa,2016.0,,Telugu,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt7884228,N.T.R: Kathanayakudu,2019.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11091572,RDX Love,2019.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt6613470,PSV Garuda Vega,2017.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt29606526,The Girlfriend,2025.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt6836936,Saaho,2019.0,,Telugu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt32135720,Mass Jathara,2025.0,,Telugu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt27136041,Champion,2025.0,,Telugu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt25433734,Hi Nanna,2023.0,,Telugu,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt34984715,Dhandoraa,2025.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0264357,Ammoru,1995.0,,Telugu,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt9605894,Nishabdham,2020.0,,Telugu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt26903104,Saripodhaa Sanivaaram,2024.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt9760426,Romantic,2021.0,,Telugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0245997,Khaidi,1983.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt28820189,MAD,2023.0,,Telugu,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt9537292,Ala Vaikunthapurramuloo,2020.0,,Telugu,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt5038448,Bruce Lee: The Fighter,2015.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt33307144,Court: State vs. A Nobody,2025.0,,Telugu,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt38854659,Raju Weds Rambai,2025.0,,Telugu,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt8188610,F2: Fun and Frustration,2019.0,,Telugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt23846482,Kuberaa,2025.0,,Telugu,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0924219,Eeshwar,2002.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4435072,Liger,2022.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt32327574,(MAD)²,2025.0,,Telugu,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1625856,Badrinath,2011.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt27171077,Robinhood,2025.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7322850,Raja the Great,2017.0,,Telugu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0944195,Dubai Seenu,2007.0,,Telugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt8590992,Paper Boy,2018.0,,Telugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt11987082,Paagal,2021.0,,Telugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt7249854,Nene Raju Nene Mantri,2017.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt7902704,Inttelligent,2018.0,,Telugu,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7770192,Krishnarjuna Yudham,2018.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt14598646,Aa Ammayi Gurinchi Meeku Cheppali,2022.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt15433956,Hanu-Man,2024.0,,Telugu,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tt0416458,Adavi Ramudu,2004.0,,Telugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4718762,Pandaga Chesko,2015.0,,Telugu,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt7286562,Jaya Janaki Nayaka,2017.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt6996016,Ninnu Kori,2017.0,,Telugu,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt10207954,Kalki,2019.0,,Telugu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt30858568,Mirai,2025.0,,Telugu,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt8960382,Radhe Shyam,2022.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt14209618,Game Changer,2025.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt15427952,Anaganaga Oka Raju,2026.0,,Telugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt4523622,Jil,2015.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt8043092,Sammohanam,2018.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt39302439,Honey,2026.0,,Telugu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt5712058,Premam,2016.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0897374,Munna,2007.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt6494052,Nenu Local,2017.0,,Telugu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt34159694,Shambhala,2025.0,,Telugu,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt24330464,Butterfly,2022.0,,Telugu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt4431392,Malli Malli Idhi Rani Roju,2015.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt9851854,Major,2022.0,,Telugu,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt11773456,Naandhi,2021.0,,Telugu,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2499856,Krishnam Vande Jagadgurum,2012.0,,Telugu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1890493,Oosaravelli,2011.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt15029058,Skylab,2021.0,,Telugu,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10409824,Gemeni,2002.0,,Telugu,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7188742,Paisa Vasool,2017.0,,Telugu,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt13379908,Sridevi Soda Center,2021.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0305952,Pedarayudu,1995.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0467003,Sye,2004.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt11024580,Rang De,2021.0,,Telugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0256719,Devadasu,1953.0,,Telugu,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1281841,Hare Ram,2008.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1505343,Josh,2009.0,,Telugu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4112334,Current Theega,2014.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt15078854,Bangarraju,2022.0,,Telugu,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0262430,Gaayam,1993.0,,Telugu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1616533,Bendu Apparao R.M.P,2009.0,,Telugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2304573,Daruvu,2012.0,,Telugu,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1814797,Mirapakay,2011.0,,Telugu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6258486,Ekkadiki Pothavu Chinnavada,2016.0,,Telugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt7589670,Chalo,2018.0,,Telugu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt14994064,Adbhutham,2021.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt27957740,Daaku Maharaaj,2025.0,,Telugu,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt13130370,Gurtunda Seetakalam,2022.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt8594012,Arjun Suravaram,2019.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2440354,Naayak,2013.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt32553651,Andhra King Taluka,2025.0,,Telugu,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt4305752,Mukunda,2014.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1575593,Kshemanga Velli Labhamga Randi,2000.0,,Telugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0253157,Jambalakidi Pamba,1993.0,,Telugu,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt38355298,Band Melam,2026.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt15415976,Macherla Niyojakavargam,2022.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt9612136,Madha,2020.0,,Telugu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt27907811,Thandel,2025.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt31316162,8 Vasantalu,2025.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3982436,Loukyam,2014.0,,Telugu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0457391,Jai Chiranjeeva,2005.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt8661814,Devadas,2018.0,,Telugu,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0466901,Naa Alludu,2005.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt13130198,Chaavu Kaburu Challaga,2021.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt15422468,Swathi Muthyam,2022.0,,Telugu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1860215,Dongala Mutha,2011.0,,Telugu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt6138680,Radha,2017.0,,Telugu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0359063,Chanti,1992.0,,Telugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt8737640,Nartanasala,2018.0,,Telugu,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt5701082,Supreme,2016.0,,Telugu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt6871426,Mister,2017.0,,Telugu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt6816070,Hello!,2017.0,,Telugu,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1830477,Ala Modalaindi,2011.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2211173,Yevadu,2014.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt32175880,Kishkindhapuri,2025.0,,Telugu,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt6024364,Jaguar,2016.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1533748,Orange,2010.0,,Telugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt7465992,Mahanati,2018.0,,Telugu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt8185094,Needi Naadi Oke Katha,2018.0,,Telugu,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6342396,Keshava,2017.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1722441,Katha Screenplay Darsakatvam Appalaraju,2011.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt37962245,Little Hearts,2025.0,,Telugu,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt8071688,Jamba Lakidi Pamba,2018.0,,Telugu,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1649404,Shankam,2009.0,,Telugu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt15281402,Waltair Veerayya,2023.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3402542,Avunu,2012.0,,Telugu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1606248,Idiot,2002.0,,Telugu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt23875342,Mukhachitram,2022.0,,Telugu,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt14209560,Bheemla Nayak,2022.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt3290676,Uyyala Jampala,2013.0,,Telugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt32813410,Jatadhara,2025.0,,Telugu,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt7249874,LIE,2017.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt15380630,Kushi,2023.0,,Telugu,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1187038,Chintakayala Ravi,2008.0,,Telugu,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2342061,Devudu Chesina Manushulu,2012.0,,Telugu,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt5832544,Gautamiputra Satakarni,2017.0,,Telugu,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1754394,Ragada,2010.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2316756,Andala Rakshasi,2012.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt14564000,Guntur Kaaram,2024.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt34376523,Subham,2025.0,,Telugu,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt13844126,Power Play,2021.0,,Telugu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt9670480,Gaddalakonda Ganesh,2019.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt4417502,Shivam,2015.0,,Telugu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt13130308,GodFather,2022.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0297067,Daddy,2001.0,,Telugu,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0858492,Vikramarkudu,2006.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7765910,Aravinda Sametha Veera Raghava,2018.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt8333978,Maharshi,2019.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7277680,Anando Brahma,2017.0,,Telugu,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt7794524,Naa Peru Surya - Naa Illu India,2018.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2393775,Dhenikaina Ready,2012.0,,Telugu,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0334352,Show,2002.0,,Telugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt13097434,Colour Photo,2020.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2088847,Oh My Friend,2011.0,,Telugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt10773090,Sarileru Neekevvaru,2020.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3822606,Ra Ra Krishnayya,2014.0,,Telugu,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt6280328,Raju Gari Gadhi 2,2017.0,,Telugu,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt13349280,Aadavaallu Meeku Johaarlu,2022.0,,Telugu,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7283064,Sye Raa Narasimha Reddy,2019.0,,Telugu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt15710136,Yashoda,2022.0,,Telugu,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tt13349716,Shyam Singha Roy,2021.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt8396272,Aatagallu,2018.0,,Telugu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt5638270,Eedo Rakam Aado Rakam,2016.0,,Telugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt21810110,Bhagavanth Kesari,2023.0,,Telugu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt28074691,Eagle,2024.0,,Telugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0816258,Pokiri,2006.0,,Telugu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt11384004,Love Story,2021.0,,Telugu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt5306972,Kannappa,2025.0,,Telugu,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt35836025,Vishwanath & Sons,2026.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt33379543,Jana Nayagan,2026.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt15135188,Tamil Rockers,2021.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt37971394,Blast,2026.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt33988385,Karuppu,2026.0,,Tamil,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt37501035,DC,2026.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt35723557,Idhayam Murali,2026.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt10300570,Kadaisi Vivasayi,2022.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt37458495,Gatta Kusthi 2,2026.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt38693888,Youth,2026.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt37458112,Kara,2026.0,,Tamil,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt37737315,29,2026.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt32080876,Dragon,2025.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt39385419,Parimala and Co,2026.0,,Tamil,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt15654328,Leo,2023.0,,Tamil,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt38674977,Made in Korea,2026.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt27118357,Amaran,2024.0,,Tamil,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt11663228,Jailer,2023.0,,Tamil,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt27441481,Coolie,2025.0,,Tamil,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt26548265,Maharaja,2024.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt38681567,Stephen,2025.0,,Tamil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt3189026,Aaaah,2014.0,,Tamil,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt30460421,Love Insurance Kompany,2026.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt15097358,Bison Kaalamaadan,2025.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt27540217,Good Bad Ugly,2025.0,,Tamil,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt28252563,Madharaasi,2025.0,,Tamil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tt3415566,123,2002.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt38123566,With Love,2026.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt9179430,Vikram,2022.0,,Tamil,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt30590474,Nilavuku En Mel Ennadi Kobam,2025.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1305797,Enthiran,2010.0,,Tamil,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt22488728,Love Today,2022.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt23398540,Thug Life,2025.0,,Tamil,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt39255646,Thaai Kizhavi,2026.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1385824,Yavarum Nalam,2009.0,,Tamil,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt11531710,Tamilarasan,2023.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0373733,Boys,2003.0,,Tamil,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1451763,Villu,2009.0,,Tamil,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt10022990,Seeru,2020.0,,Tamil,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0320736,Vikram,1986.0,,Tamil,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt18926098,Vidaamuyarchi,2025.0,,Tamil,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt10016532,Ispade Rajavum Idhaya Raniyum,2019.0,,Tamil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt36388163,Dude,2025.0,,Tamil,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3566698,Vaalu,2015.0,,Tamil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
